date,State,Confirmed,Recovered,Deceased,Other,Tested,Active
27-05-2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,10872,1
27-05-2020,Goa,68,37,0,0,13911,31
27-05-2020,Gujarat,15205,7547,938,0,193863,6720
27-05-2020,Himachal Pradesh,273,66,6,3,30852,198
27-05-2020,Haryana,1381,838,18,0,104747,525
27-05-2020,Jharkhand,433,153,4,0,55427,276
27-05-2020,Jammu and Kashmir,1921,854,26,0,145162,1041
27-05-2020,Karnataka,2418,781,46,3,241608,1588
27-05-2020,Kerala,1004,552,7,0,67961,445
27-05-2020,Ladakh,54,43,0,0,5896,11
27-May-20,Maharashtra,56948,17918,1897,0,405020,37133
27-05-2020,Meghalaya,20,12,1,0,6685,7
27-05-2020,Manipur,44,4,0,0,6836,40
27-05-2020,Madhya Pradesh,7261,3927,313,0,146144,3021
27-05-2020,Mizoram,1,1,0,0,438,0
27-05-2020,Nagaland,9,0,0,0,1554,9
27-05-2020,Odisha,1593,812,7,0,136274,774
27-05-2020,Punjab,2139,1918,40,0,72468,181
27-05-2020,Puducherry,49,17,0,0,6808,32
27-05-2020,Rajasthan,7816,4562,173,0,350600,3081
27-05-2020,Sikkim,1,0,0,0,2417,1
27-05-2020,Telangana,2139,1321,63,0,23388,755
27-05-2020,Tamil Nadu,18545,9909,136,0,442970,8500
27-05-2020,Tripura,242,165,0,0,23264,77
27-05-2020,India,158103,67725,4534,12,3362136,85832
27-05-2020,State Unassigned,4013,0,0,0,,4013
27-05-2020,Uttar Pradesh,6991,3991,182,0,240588,2818
27-05-2020,Uttarakhand,469,79,4,3,23975,383
27-05-2020,West Bengal,4192,1578,289,0,166513,2325
28-05-2020,Andaman and Nicobar Islands,33,33,0,0,7519,0
28-05-2020,Andhra Pradesh,3245,2133,59,0,342236,1053
28-05-2020,Arunachal Pradesh,3,1,0,0,6984,2
28-05-2020,Assam,881,104,4,3,72654,770
28-05-2020,Bihar,3185,1050,15,0,70275,2120
28-05-2020,Chandigarh,289,189,4,0,4467,96
28-05-2020,Chhattisgarh,398,83,0,0,61771,315
28-05-2020,Delhi,16281,7495,316,0,191977,8470
28-05-2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,11177,1
28-05-2020,Goa,69,38,0,0,14782,31
28-05-2020,Gujarat,15572,8001,960,0,198048,6611
28-05-2020,Himachal Pradesh,281,73,6,3,32449,199
28-05-2020,Haryana,1504,881,19,0,108031,604
28-05-2020,Jharkhand,439,153,4,0,57250,282
28-05-2020,Jammu and Kashmir,2036,859,27,0,153522,1150
28-05-2020,Karnataka,2533,834,46,3,252078,1650
28-05-2020,Kerala,1089,555,8,0,70622,526
28-05-2020,Ladakh,74,43,0,0,5896,31
28-May-20,Maharashtra,59546,18616,1982,0,420473,38948
28-05-2020,Meghalaya,21,12,1,0,6685,8
28-05-2020,Manipur,55,4,0,0,7758,51
28-05-2020,Madhya Pradesh,7453,4050,321,0,151182,3082
28-05-2020,Mizoram,1,1,0,0,516,0
28-05-2020,Nagaland,18,0,0,0,1765,18
28-05-2020,Odisha,1660,887,7,0,139311,766
28-05-2020,Punjab,2158,1946,40,0,72468,172
28-05-2020,Puducherry,53,17,0,0,6917,36
28-05-2020,Rajasthan,8067,4815,180,0,365556,3072
28-05-2020,Sikkim,1,0,0,0,2626,1
28-05-2020,Telangana,2256,1345,67,0,23388,844
28-05-2020,Tamil Nadu,19372,10548,148,0,455216,8676
28-05-2020,Tripura,244,167,0,0,24126,77
28-05-2020,India,165357,70896,4710,12,3483838,89739
28-05-2020,State Unassigned,4332,0,0,0,,4332
28-05-2020,Uttar Pradesh,7170,4215,197,0,256267,2758
28-05-2020,Uttarakhand,500,79,4,3,25380,414
28-05-2020,West Bengal,4536,1668,295,0,175769,2573
29-05-2020,Andaman and Nicobar Islands,33,33,0,0,7567,0
29-05-2020,Andhra Pradesh,3330,2234,60,0,353874,1036
29-05-2020,Arunachal Pradesh,3,1,0,0,7488,2
29-05-2020,Assam,1058,126,4,3,92390,925
29-05-2020,Bihar,3359,1209,15,0,72256,2135
29-05-2020,Chandigarh,289,189,4,0,4543,96
29-05-2020,Chhattisgarh,415,100,1,0,63992,314
29-05-2020,Delhi,17386,7846,398,0,199626,9142
29-05-2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,11477,1
29-05-2020,Goa,69,41,0,0,16141,28
29-05-2020,Gujarat,15944,8609,980,0,201481,6355
29-05-2020,Himachal Pradesh,295,83,6,3,33979,203
29-05-2020,Haryana,1721,940,19,0,110940,762
29-05-2020,Jharkhand,521,216,5,0,59452,300
29-05-2020,Jammu and Kashmir,2164,875,28,0,158729,1261
29-05-2020,Karnataka,2781,894,46,4,264489,1837
29-05-2020,Kerala,1151,565,9,0,74214,577
29-05-2020,Ladakh,74,43,0,0,5896,31
29-May-20,Maharashtra,62228,26997,2098,0,434565,33133
29-05-2020,Meghalaya,27,12,1,0,6685,14
29-05-2020,Manipur,59,6,0,0,8596,53
29-05-2020,Madhya Pradesh,7645,4269,334,0,155436,3042
29-05-2020,Mizoram,1,1,0,0,529,0
29-05-2020,Nagaland,25,0,0,0,1997,25
29-05-2020,Odisha,1723,977,9,0,143570,737
29-05-2020,Punjab,2197,1949,42,0,81021,206
29-05-2020,Puducherry,57,23,0,0,7043,34
29-05-2020,Rajasthan,8365,5244,184,0,379315,2937
29-05-2020,Sikkim,1,0,0,0,2759,1
29-05-2020,Telangana,2425,1381,71,0,23388,973
29-05-2020,Tamil Nadu,20246,11313,157,0,466550,8776
29-05-2020,Tripura,254,167,0,0,25403,87
29-05-2020,India,173495,82631,4978,13,3611599,85873
29-05-2020,State Unassigned,4673,0,0,0,,4673
29-05-2020,Uttar Pradesh,7445,4410,201,0,270920,2834
29-05-2020,Uttarakhand,716,102,4,3,26951,607
29-05-2020,West Bengal,4813,1775,302,0,185051,2736
30-05-2020,Andaman and Nicobar Islands,33,33,0,0,7567,0
30-05-2020,Andhra Pradesh,3461,2289,60,0,363378,1112
30-05-2020,Arunachal Pradesh,4,1,0,0,8017,3
30-05-2020,Assam,1217,164,4,3,101257,1046
30-05-2020,Bihar,3565,1311,21,0,73929,2233
30-05-2020,Chandigarh,289,199,4,0,4654,86
30-05-2020,Chhattisgarh,447,102,1,0,66417,344
30-05-2020,Delhi,18549,8075,416,0,206739,10058
30-05-2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,11477,1
30-05-2020,Goa,70,42,0,0,17871,28
30-05-2020,Gujarat,16356,9230,1007,0,205780,6119
30-05-2020,Himachal Pradesh,313,107,6,3,35668,197
30-05-2020,Haryana,1923,971,20,0,114683,932
30-05-2020,Jharkhand,594,256,5,0,62916,333
30-05-2020,Jammu and Kashmir,2341,908,28,0,164581,1405
30-05-2020,Karnataka,2922,997,47,4,280217,1874
30-05-2020,Kerala,1209,575,10,0,77257,624
30-05-2020,Ladakh,77,43,0,0,7354,34
30-May-20,Maharashtra,65168,28081,2197,0,448661,34890
30-05-2020,Meghalaya,27,12,1,0,6685,14
30-05-2020,Manipur,60,6,0,0,8596,54
30-05-2020,Madhya Pradesh,7891,4444,343,0,161552,3104
30-05-2020,Mizoram,1,1,0,0,686,0
30-05-2020,Nagaland,36,0,0,0,2210,36
30-05-2020,Odisha,1819,1050,9,0,147490,760
30-05-2020,Punjab,2233,1967,44,0,84497,222
30-05-2020,Puducherry,57,23,0,0,7164,34
30-05-2020,Rajasthan,8617,5739,193,0,395490,2685
30-05-2020,Sikkim,1,0,0,0,2829,1
30-05-2020,Telangana,2499,1412,77,0,23388,1010
30-05-2020,Tamil Nadu,21184,12000,163,0,479155,9021
30-05-2020,Tripura,271,172,0,0,26376,99
30-05-2020,India,181859,86934,5183,13,3737027,89729
30-05-2020,State Unassigned,5043,0,0,0,,5043
30-05-2020,Uttar Pradesh,7701,4651,213,0,279288,2837
30-05-2020,Uttarakhand,749,102,5,3,28433,639
30-05-2020,West Bengal,5130,1970,309,0,194397,2851
31-05-2020,Andaman and Nicobar Islands,33,33,0,0,7706,0
31-05-2020,Andhra Pradesh,3571,2340,62,0,372748,1169
31-05-2020,Arunachal Pradesh,4,1,0,0,8283,3
31-05-2020,Assam,1340,186,4,3,109097,1147
31-05-2020,Bihar,3807,1520,23,0,75737,2264
31-05-2020,Chandigarh,293,199,4,0,4785,90
31-05-2020,Chhattisgarh,498,114,1,0,69152,383
31-05-2020,Delhi,19844,8478,473,0,212784,10893
31-05-2020,Dadra and Nagar Haveli and Daman and Diu,2,1,0,0,11477,1
31-05-2020,Goa,71,44,0,0,19491,27
31-05-2020,Gujarat,16794,9919,1038,0,211930,5837
31-05-2020,Himachal Pradesh,331,116,6,3,37168,206
31-05-2020,Haryana,2091,1048,20,0,118138,1023
31-05-2020,Jharkhand,635,256,5,0,65886,374
31-05-2020,Jammu and Kashmir,2446,927,28,0,171045,1491
31-05-2020,Karnataka,3221,1218,49,4,293575,1950
31-05-2020,Kerala,1270,590,10,0,77508,670
31-05-2020,Ladakh,77,47,0,0,7354,30
31-May-20,Maharashtra,67655,29329,2286,0,463177,36040
31-05-2020,Meghalaya,27,12,1,0,7781,14
31-05-2020,Manipur,71,11,0,0,8596,60
31-05-2020,Madhya Pradesh,8089,4842,350,0,167808,2897
31-05-2020,Mizoram,1,1,0,0,777,0
31-05-2020,Nagaland,43,0,0,0,2576,43
31-05-2020,Odisha,1948,1126,9,0,152131,813
31-05-2020,Punjab,2263,1987,45,0,87852,231
31-05-2020,Puducherry,70,25,0,0,7255,45
31-05-2020,Rajasthan,8831,6032,194,0,409777,2605
31-05-2020,Sikkim,1,0,0,0,2925,1
31-05-2020,Telangana,2698,1428,82,0,23388,1188
31-05-2020,Tamil Nadu,22333,12757,176,0,491962,9400
31-05-2020,Tripura,316,173,0,0,27475,143
31-05-2020,India,190648,91862,5405,13,3837207,93368
31-05-2020,State Unassigned,5491,0,0,0,,5491
31-05-2020,Uttar Pradesh,8075,4843,217,0,289892,3015
31-05-2020,Uttarakhand,907,102,5,3,30438,797
31-05-2020,West Bengal,5501,2157,317,0,203751,3027
01-06-2020,Andaman and Nicobar Islands,33,33,0,0,7805,0
01-06-2020,Andhra Pradesh,3676,2374,64,0,383315,1238
01-06-2020,Arunachal Pradesh,23,1,0,0,8768,22
01-06-2020,Assam,1486,285,4,3,109097,1194
01-06-2020,Bihar,3945,1741,23,0,78090,2181
01-06-2020,Chandigarh,297,214,4,0,4816,79
01-06-2020,Chhattisgarh,547,121,1,0,70726,425
01-06-2020,Delhi,20834,8746,523,0,217537,11565
01-06-2020,Dadra and Nagar Haveli and Daman and Diu,3,1,0,0,11693,2
01-06-2020,Goa,73,50,0,0,20780,23
01-06-2020,Gujarat,17217,10780,1063,0,216258,5374
01-06-2020,Himachal Pradesh,340,118,6,3,37897,213
01-06-2020,Haryana,2356,1055,21,0,121779,1280
01-06-2020,Jharkhand,661,296,5,0,69187,360
01-06-2020,Jammu and Kashmir,2601,946,31,0,176309,1624
01-06-2020,Karnataka,3408,1318,50,4,304816,2036
01-06-2020,Kerala,1327,608,11,0,82449,708
01-06-2020,Ladakh,77,47,0,0,7354,30
01-Jun-20,Maharashtra,70013,30108,2362,0,472344,37543
01-06-2020,Meghalaya,28,12,1,0,8127,15
01-06-2020,Manipur,83,11,0,0,8596,72
01-06-2020,Madhya Pradesh,8283,5003,358,0,172019,2922
01-06-2020,Mizoram,1,1,0,0,896,0
01-06-2020,Nagaland,43,0,0,0,2870,43
01-06-2020,Odisha,2104,1245,9,0,155690,850
01-06-2020,Punjab,2301,2000,44,0,91113,257
01-06-2020,Puducherry,79,25,0,0,7354,54
01-06-2020,Rajasthan,9100,6213,199,0,425184,2688
01-06-2020,Sikkim,1,0,0,0,3525,1
01-06-2020,Telangana,2792,1491,88,0,23388,1213
01-06-2020,Tamil Nadu,23495,13170,187,0,503339,10138
01-06-2020,Tripura,423,173,0,0,28360,250
01-06-2020,India,198372,95744,5606,13,3966075,97009
01-06-2020,State Unassigned,5630,0,0,0,,5630
01-06-2020,Uttar Pradesh,8361,5030,222,0,297903,3109
01-06-2020,Uttarakhand,959,222,5,3,31703,729
01-06-2020,West Bengal,5772,2306,325,0,213231,3141
02-06-2020,Andaman and Nicobar Islands,33,33,0,0,8086,0
02-06-2020,Andhra Pradesh,3791,2414,64,0,395681,1313
02-06-2020,Arunachal Pradesh,25,1,0,0,9079,24
02-06-2020,Assam,1560,338,4,3,120375,1215
02-06-2020,Bihar,4096,1803,24,0,81413,2269
02-06-2020,Chandigarh,301,214,5,0,4902,82
02-06-2020,Chhattisgarh,562,130,2,0,73198,430
02-06-2020,Delhi,22132,9243,556,0,223607,12333
02-06-2020,Dadra and Nagar Haveli and Daman and Diu,3,1,0,0,11693,2
02-06-2020,Goa,79,57,0,0,22378,22
02-06-2020,Gujarat,17632,11894,1092,0,221610,4646
02-06-2020,Himachal Pradesh,345,136,6,3,39620,200
02-06-2020,Haryana,2652,1069,23,0,124564,1560
02-06-2020,Jharkhand,722,296,5,0,71296,421
02-06-2020,Jammu and Kashmir,2718,953,33,0,183067,1732
02-06-2020,Karnataka,3796,1393,50,4,319628,2349
02-06-2020,Kerala,1413,627,12,0,86169,774
02-06-2020,Ladakh,81,47,1,0,8310,33
02-Jun-20,Maharashtra,72300,31333,2465,0,484784,38502
02-06-2020,Meghalaya,30,12,1,0,8734,17
02-06-2020,Manipur,89,14,0,0,8596,75
02-06-2020,Madhya Pradesh,8420,5221,364,0,177481,2835
02-06-2020,Mizoram,13,1,0,0,1012,12
02-06-2020,Nagaland,49,0,0,0,3257,49
02-06-2020,Odisha,2245,1325,9,0,159567,911
02-06-2020,Punjab,2342,2017,46,0,96329,279
02-06-2020,Puducherry,79,25,0,0,7444,54
02-06-2020,Rajasthan,9373,6435,203,0,440789,2735
02-06-2020,Sikkim,1,0,0,0,3788,1
02-06-2020,Telangana,2891,1526,92,0,23388,1273
02-06-2020,Tamil Nadu,24586,13706,200,0,514433,10680
02-06-2020,Tripura,471,173,0,0,29066,298
02-06-2020,India,207184,100275,5828,13,4103233,101068
02-06-2020,State Unassigned,6414,0,0,0,,6414
02-06-2020,Uttar Pradesh,8729,5176,229,0,307621,3324
02-06-2020,Uttarakhand,1043,252,7,3,33081,781
02-06-2020,West Bengal,6168,2410,335,0,222726,3423
03-06-2020,Andaman and Nicobar Islands,33,33,0,0,8295,0
03-06-2020,Andhra Pradesh,3971,2464,68,0,403747,1439
03-06-2020,Arunachal Pradesh,34,1,0,0,9551,33
03-06-2020,Assam,1831,414,4,3,126726,1410
03-06-2020,Bihar,4326,2025,25,0,84729,2276
03-06-2020,Chandigarh,301,214,5,0,4977,82
03-06-2020,Chhattisgarh,626,170,2,0,76446,454
03-06-2020,Delhi,23645,9542,615,0,230145,13488
03-06-2020,Dadra and Nagar Haveli and Daman and Diu,11,1,0,0,12064,10
03-06-2020,Goa,126,57,0,0,23816,69
03-06-2020,Gujarat,18117,12212,1122,0,227898,4783
03-06-2020,Himachal Pradesh,359,146,6,6,41351,201
03-06-2020,Haryana,2954,1089,23,0,127895,1842
03-06-2020,Jharkhand,764,297,5,0,74499,462
03-06-2020,Jammu and Kashmir,2857,1007,34,0,189364,1816
03-06-2020,Karnataka,4063,1504,51,4,334825,2504
03-06-2020,Kerala,1495,651,12,0,95348,832
03-06-2020,Ladakh,90,48,1,0,8310,41
03-Jun-20,Maharashtra,74860,32329,2587,0,498577,39944
03-06-2020,Meghalaya,33,13,1,0,9025,19
03-06-2020,Manipur,108,38,0,0,12454,70
03-06-2020,Madhya Pradesh,8588,5445,371,0,183662,2772
03-06-2020,Mizoram,14,1,0,0,1095,13
03-06-2020,Nagaland,58,0,0,0,3414,58
03-06-2020,Odisha,2388,1416,9,0,162891,963
03-06-2020,Punjab,2376,2029,47,0,101036,300
03-06-2020,Puducherry,90,33,0,0,7576,57
03-06-2020,Rajasthan,9652,6744,209,0,454788,2699
03-06-2020,Sikkim,2,0,0,0,4102,2
03-06-2020,Telangana,3020,1556,99,0,23388,1365
03-06-2020,Tamil Nadu,25872,14316,208,0,528534,11348
03-06-2020,Tripura,622,173,0,0,30481,449
03-06-2020,India,216872,104064,6087,16,4242718,106705
03-06-2020,State Unassigned,7123,0,0,0,,7123
03-06-2020,Uttar Pradesh,8870,5257,230,0,317780,3383
03-06-2020,Uttarakhand,1085,259,8,3,34413,815
03-06-2020,West Bengal,6508,2580,345,0,232225,3583
04-06-2020,Andaman and Nicobar Islands,33,33,0,0,8413,0
04-06-2020,Andhra Pradesh,4112,2529,71,0,413733,1512
04-06-2020,Arunachal Pradesh,39,1,0,0,10025,38
04-06-2020,Assam,2116,460,4,3,133029,1649
04-06-2020,Bihar,4452,2120,28,0,88313,2304
04-06-2020,Chandigarh,302,222,5,0,5059,75
04-06-2020,Chhattisgarh,773,206,2,0,78971,565
04-06-2020,Delhi,25004,9898,659,0,236506,14447
04-06-2020,Dadra and Nagar Haveli and Daman and Diu,14,1,0,0,12375,13
04-06-2020,Goa,166,57,0,0,25300,109
04-06-2020,Gujarat,18609,12667,1155,0,233921,4787
04-06-2020,Himachal Pradesh,383,175,6,6,42703,196
04-06-2020,Haryana,3281,1123,24,0,132575,2134
04-06-2020,Jharkhand,827,366,6,0,77641,455
04-06-2020,Jammu and Kashmir,3142,1048,35,0,195677,2059
04-06-2020,Karnataka,4320,1610,55,4,347093,2651
04-06-2020,Kerala,1589,690,15,0,99692,884
04-06-2020,Ladakh,94,48,1,0,8310,45
04-Jun-20,Maharashtra,77793,33681,2710,0,511136,41402
04-06-2020,Meghalaya,33,13,1,0,9395,19
04-06-2020,Manipur,124,38,0,0,12454,86
04-06-2020,Madhya Pradesh,8762,5637,377,0,189252,2748
04-06-2020,Mizoram,17,1,0,0,1346,16
04-06-2020,Nagaland,80,0,0,0,3739,80
04-06-2020,Odisha,2478,1481,9,0,165824,988
04-06-2020,Punjab,2415,2043,47,0,106933,325
04-06-2020,Puducherry,99,37,0,0,7794,62
04-06-2020,Rajasthan,9862,7104,213,0,467129,2545
04-06-2020,Sikkim,2,0,0,0,4358,2
04-06-2020,Telangana,3147,1587,105,0,23388,1455
04-06-2020,Tamil Nadu,27256,14901,223,0,544981,12132
04-06-2020,Tripura,646,173,0,0,31138,473
04-06-2020,India,226719,108454,6361,17,4386379,111887
04-06-2020,State Unassigned,7483,0,0,0,,7483
04-06-2020,Uttar Pradesh,9237,5439,245,0,330663,3553
04-06-2020,Uttarakhand,1153,297,10,4,35117,842
04-06-2020,West Bengal,6876,2768,355,0,241831,3753
05-06-2020,Andaman and Nicobar Islands,33,33,0,0,8694,0
05-06-2020,Andhra Pradesh,4250,2565,73,0,423564,1612
05-06-2020,Arunachal Pradesh,43,1,0,0,10790,42
05-06-2020,Assam,2244,510,4,3,133029,1727
05-06-2020,Bihar,4598,2233,29,0,91903,2336
05-06-2020,Chandigarh,309,273,5,0,5121,31
05-06-2020,Chhattisgarh,863,231,2,0,81773,630
05-06-2020,Delhi,26334,10315,708,0,241693,15311
05-06-2020,Dadra and Nagar Haveli and Daman and Diu,14,1,0,0,13667,13
05-06-2020,Goa,196,65,0,0,26208,131
05-06-2020,Gujarat,19119,13011,1190,0,239911,4918
05-06-2020,Himachal Pradesh,393,185,6,6,43688,196
05-06-2020,Haryana,3597,1209,24,0,137452,2364
05-06-2020,Jharkhand,922,435,7,0,80097,480
05-06-2020,Jammu and Kashmir,3324,1086,36,0,202257,2202
05-06-2020,Karnataka,4835,1693,55,4,360720,3083
05-06-2020,Kerala,1700,713,15,-1,104045,973
05-06-2020,Ladakh,97,48,1,0,9754,48
05-Jun-20,Maharashtra,80229,35147,2849,0,524002,42233
05-06-2020,Meghalaya,33,13,1,0,9592,19
05-06-2020,Manipur,132,38,0,0,14629,94
05-06-2020,Madhya Pradesh,8996,5878,384,0,195249,2734
05-06-2020,Mizoram,24,1,0,0,1687,23
05-06-2020,Nagaland,107,0,0,0,3974,107
05-06-2020,Odisha,2608,1604,10,0,169010,994
05-06-2020,Punjab,2461,2069,48,0,113542,344
05-06-2020,Puducherry,104,43,0,0,7963,61
05-06-2020,Rajasthan,10084,7359,218,0,480910,2507
05-06-2020,Sikkim,3,0,0,0,4761,3
05-06-2020,Telangana,3290,1627,113,0,23388,1550
05-06-2020,Tamil Nadu,28694,15762,235,0,560673,12697
05-06-2020,Tripura,694,173,0,0,32300,521
05-06-2020,India,236191,113225,6647,16,4524317,116303
05-06-2020,State Unassigned,7610,0,0,0,,7610
05-06-2020,Uttar Pradesh,9733,5648,257,0,344717,3828
05-06-2020,Uttarakhand,1215,344,11,4,35967,856
05-06-2020,West Bengal,7303,2912,366,0,251517,4025
06-06-2020,Andaman and Nicobar Islands,33,33,0,0,9037,0
06-06-2020,Andhra Pradesh,4460,2640,73,0,436335,1747
06-06-2020,Arunachal Pradesh,45,1,0,0,11261,44
06-06-2020,Assam,2474,589,4,3,146605,1878
06-06-2020,Bihar,4831,2298,29,0,95473,2504
06-06-2020,Chandigarh,312,273,5,0,5237,34
06-06-2020,Chhattisgarh,923,259,4,0,85346,660
06-06-2020,Delhi,27654,10664,761,0,246873,16229
06-06-2020,Dadra and Nagar Haveli and Daman and Diu,19,1,0,0,14780,18
06-06-2020,Goa,267,65,0,0,27402,202
06-06-2020,Gujarat,19617,13324,1219,0,245606,5074
06-06-2020,Himachal Pradesh,400,190,6,6,44509,198
06-06-2020,Haryana,3952,1280,24,0,141688,2648
06-06-2020,Jharkhand,1028,473,7,0,84444,548
06-06-2020,Jammu and Kashmir,3467,1126,39,0,211880,2302
06-06-2020,Karnataka,5213,1973,57,4,372582,3179
06-06-2020,Kerala,1808,763,16,0,107796,1029
06-06-2020,Ladakh,99,50,1,0,10164,48
06-Jun-20,Maharashtra,82968,37390,2969,0,538009,42609
06-06-2020,Meghalaya,33,13,1,0,10066,19
06-06-2020,Manipur,157,52,0,0,14629,105
06-06-2020,Madhya Pradesh,9228,6108,399,0,200913,2721
06-06-2020,Mizoram,24,1,0,0,1991,23
06-06-2020,Nagaland,107,8,0,0,4061,99
06-06-2020,Odisha,2781,1716,10,0,172598,1055
06-06-2020,Punjab,2515,2092,50,0,115974,373
06-06-2020,Puducherry,107,48,0,0,8118,59
06-06-2020,Rajasthan,10337,7501,231,0,494480,2605
06-06-2020,Sikkim,7,0,0,0,5005,7
06-06-2020,Telangana,3496,1710,123,0,23388,1663
06-06-2020,Tamil Nadu,30152,16395,254,0,576695,13503
06-06-2020,Tripura,749,173,0,0,33331,576
06-06-2020,India,246599,118658,6944,18,4666386,120979
06-06-2020,State Unassigned,8192,0,0,0,,8192
06-06-2020,Uttar Pradesh,10103,5908,268,0,355085,3927
06-06-2020,Uttarakhand,1303,422,11,5,36638,865
06-06-2020,West Bengal,7738,3119,383,0,261288,4236
07-06-2020,Andaman and Nicobar Islands,33,33,0,0,9242,0
07-06-2020,Andhra Pradesh,4659,2669,75,0,454030,1915
07-06-2020,Arunachal Pradesh,48,1,0,0,11516,47
07-06-2020,Assam,2682,637,4,3,153326,2038
07-06-2020,Bihar,5070,2405,30,0,99108,2635
07-06-2020,Chandigarh,314,274,5,0,5312,35
07-06-2020,Chhattisgarh,1073,266,4,0,88896,803
07-06-2020,Delhi,28936,10999,812,0,251915,17125
07-06-2020,Dadra and Nagar Haveli and Daman and Diu,20,2,0,0,15546,18
07-06-2020,Goa,300,65,0,0,29739,235
07-06-2020,Gujarat,20097,13643,1249,0,251686,5205
07-06-2020,Himachal Pradesh,411,218,6,6,45888,181
07-06-2020,Haryana,4448,1474,28,0,145722,2946
07-06-2020,Jharkhand,1103,490,7,0,87721,606
07-06-2020,Jammu and Kashmir,4087,1216,41,0,218481,2830
07-06-2020,Karnataka,5452,2132,59,4,384442,3257
07-06-2020,Kerala,1915,804,16,0,111930,1095
07-06-2020,Ladakh,103,50,1,0,10164,52
07-Jun-20,Maharashtra,85975,39314,3060,0,553063,43601
07-06-2020,Meghalaya,36,13,1,0,10066,22
07-06-2020,Manipur,172,52,0,0,17028,120
07-06-2020,Madhya Pradesh,9401,6331,412,0,208514,2658
07-06-2020,Mizoram,34,1,0,0,2252,33
07-06-2020,Nagaland,116,8,0,0,4371,108
07-06-2020,Odisha,2856,1894,11,0,176098,951
07-06-2020,Punjab,2608,2106,51,0,124266,451
07-06-2020,Puducherry,119,49,0,0,8274,70
07-06-2020,Rajasthan,10599,7754,240,0,506784,2605
07-06-2020,Sikkim,7,0,0,0,5005,7
07-06-2020,Telangana,3650,1742,137,0,23388,1771
07-06-2020,Tamil Nadu,31667,16999,272,0,592970,14396
07-06-2020,Tripura,802,192,0,0,35263,610
07-06-2020,India,257481,123849,7205,18,4774434,126409
07-06-2020,State Unassigned,8610,0,0,0,,8610
07-06-2020,Uttar Pradesh,10536,6185,275,0,360258,4076
07-06-2020,Uttarakhand,1355,528,13,5,37166,809
07-06-2020,West Bengal,8187,3303,396,0,271074,4488
08-06-2020,Andaman and Nicobar Islands,33,33,0,0,9341,0
08-06-2020,Andhra Pradesh,4813,2711,75,0,468276,2027
08-06-2020,Arunachal Pradesh,54,1,0,0,12012,53
08-06-2020,Assam,2836,785,4,3,153326,2044
08-06-2020,Bihar,5247,2542,31,0,102318,2674
08-06-2020,Chandigarh,320,285,5,0,5385,30
08-06-2020,Chhattisgarh,1197,335,4,0,92598,858
08-06-2020,Delhi,29943,11357,874,0,255615,17712
08-06-2020,Dadra and Nagar Haveli and Daman and Diu,22,2,0,0,16277,20
08-06-2020,Goa,330,67,0,0,31455,263
08-06-2020,Gujarat,20574,13964,1280,0,256289,5330
08-06-2020,Himachal Pradesh,421,223,6,6,46416,186
08-06-2020,Haryana,4854,1700,39,0,150220,3115
08-06-2020,Jharkhand,1290,519,7,0,92325,764
08-06-2020,Jammu and Kashmir,4285,1324,45,0,227906,2916
08-06-2020,Karnataka,5760,2441,62,4,393221,3253
08-06-2020,Kerala,2006,815,17,0,113956,1174
08-06-2020,Ladakh,103,50,1,0,10164,52
08-Jun-20,Maharashtra,88529,40975,3169,0,565290,44385
08-06-2020,Meghalaya,39,13,1,0,10746,25
08-06-2020,Manipur,272,58,0,0,17028,214
08-06-2020,Madhya Pradesh,9638,6536,414,0,215194,2688
08-06-2020,Mizoram,42,1,0,0,2496,41
08-06-2020,Nagaland,122,8,0,0,4729,114
08-06-2020,Odisha,2994,1993,11,0,179415,990
08-06-2020,Punjab,2663,2128,53,0,129821,482
08-06-2020,Puducherry,128,53,0,0,8472,75
08-06-2020,Rajasthan,10876,8117,246,0,518350,2513
08-06-2020,Sikkim,7,0,0,0,5547,7
08-06-2020,Telangana,3742,1742,142,0,23388,1858
08-06-2020,Tamil Nadu,33229,17527,289,0,607952,15413
08-06-2020,Tripura,840,192,0,0,37453,648
08-06-2020,India,266017,129020,7476,20,4916116,129501
08-06-2020,State Unassigned,7837,0,0,0,,7837
08-06-2020,Uttar Pradesh,10947,6344,283,0,380723,4320
08-06-2020,Uttarakhand,1411,714,13,7,39133,677
08-06-2020,West Bengal,8613,3465,405,0,280098,4743
09-06-2020,Andaman and Nicobar Islands,34,33,0,0,9859,1
09-06-2020,Andhra Pradesh,4882,2759,77,0,483361,2046
09-06-2020,Arunachal Pradesh,54,2,0,0,12455,52
09-06-2020,Assam,3051,1097,5,3,169842,1946
09-06-2020,Bihar,5455,2770,33,0,105588,2652
09-06-2020,Chandigarh,326,285,5,0,5385,36
09-06-2020,Chhattisgarh,1211,347,5,0,93059,859
